,DefaultProperty,Descriptor,Designation,DisciplineDescriptor,DisciplineId,FunctionName,HasChild,Location,ManagedType,Name,SubDisciplineDescriptor,SubDisciplineId,SubTypeDescriptor,SubTypeId,SystemId,TypeDescriptor,TypeId,ViewId,_links,Building,Area,Type,PointGroup,Equip,SubEquip1,SubEquip2,PointType
Project:GmsDevice_1_32_55,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRM'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'HRM'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRM,Sen_3,,,HuRelR
Project:GmsDevice_1_32_70,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRD'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'HRD'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRD,Sen_3,,,HuRelR
Project:GmsDevice_1_32_88,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRD'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HRD'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRD,Sen_2,,,HuRelR
Project:GmsDevice_1_32_91,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRD'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HRD'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRD,Sen_1,,,HuRelR
Project:GmsDevice_1_32_94,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRM'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HRM'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRM,Sen_2,,,HuRelR
Project:GmsDevice_1_32_97,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA12.B10'Area3for2'R'HRM'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HRM'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HRM,Sen_1,,,HuRelR
Project:GmsDevice_1_33_100,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO2'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO2'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO2,Sen_2,,,HuRelR
Project:GmsDevice_1_33_103,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO2'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO2'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO2,Sen_1,,,HuRelR
Project:GmsDevice_1_33_106,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_1,,,HuRelR
Project:GmsDevice_1_33_109,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_2,,,HuRelR
Project:GmsDevice_1_33_112,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_3,,,HuRelR
Project:GmsDevice_1_33_115,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'P'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'P'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,P,Sen_1,,,HuRelR
Project:GmsDevice_1_33_118,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'P'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'P'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,P,Sen_2,,,HuRelR
Project:GmsDevice_1_33_121,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'P'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'P'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,P,Sen_3,,,HuRelR
Project:GmsDevice_1_33_15,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'P'Sen_4'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'P'Sen_4'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,P,Sen_4,,,HuRelR
Project:GmsDevice_1_33_22,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'P'Sen_5'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'P'Sen_5'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,P,Sen_5,,,HuRelR
Project:GmsDevice_1_33_40,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO1'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'FO1'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO1,Sen_3,,,HuRelR
Project:GmsDevice_1_33_55,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO2'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'FO2'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO2,Sen_3,,,HuRelR
Project:GmsDevice_1_33_75,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_5'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_5'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_5,,,HuRelR
Project:GmsDevice_1_33_78,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_4'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_4'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_4,,,HuRelR
Project:GmsDevice_1_33_88,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_6'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_6'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_6,,,HuRelR
Project:GmsDevice_1_33_91,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'O'Sen_7'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'O'Sen_7'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,O,Sen_7,,,HuRelR
Project:GmsDevice_1_33_94,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO1'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO1'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO1,Sen_2,,,HuRelR
Project:GmsDevice_1_33_97,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA13.B10'Area3for2'R'FO1'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO1'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO1,Sen_1,,,HuRelR
Project:GmsDevice_1_34_0,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'FO3'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'FO3'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO3,Sen_3,,,HuRelR
Project:GmsDevice_1_34_15,Present_Value,Room relative humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'FS'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relative humidity,80,B10'Area3for2'R'FS'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FS,Sen_2,,,HuRelR
Project:GmsDevice_1_34_44,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'HSS'Sen_3'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HSS'Sen_3'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HSS,Sen_3,,,HuRelR
Project:GmsDevice_1_34_51,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'FO3'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO3'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO3,Sen_2,,,HuRelR
Project:GmsDevice_1_34_54,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'FO3'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FO3'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FO3,Sen_1,,,HuRelR
Project:GmsDevice_1_34_57,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'FS'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'FS'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,FS,Sen_1,,,HuRelR
Project:GmsDevice_1_34_60,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'HSS'Sen_2'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HSS'Sen_2'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HSS,Sen_2,,,HuRelR
Project:GmsDevice_1_34_63,Present_Value,Relative humidity for room,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA14.B10'Area3for2'R'HSS'Sen_1'HuRelR,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Relative humidity for room,80,B10'Area3for2'R'HSS'Sen_1'HuRelR,Room Control,56,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,R,HSS,Sen_1,,,HuRelR
Project:GmsDevice_1_31_8388699,Present_Value,Room relaltive humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.TRA11.B10'Area3for2'R'BR'AF_HVAC'HuRelRRu,Building Automation,50,,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.Automation station.Room relaltive humidity,80,B10'Area3for2'R'BR'AF_HVAC'HuRelRRu,Unassigned,0,Analog,7802,1,Value,7800,9,[],B10,Area3for2,R,BR,AF_HVAC,,,HuRelRRu
Project:GmsDevice_1_2098247_312,Present_Value,Max_room air abs_humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'SttUp'HuRMax,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Max_room air abs_humidity,80,B10'Area3for2'A'Ahu2'DOAS'SttUp'HuRMax,Unassigned,0,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,DOAS,SttUp,,HuRMax
Project:GmsDevice_1_2098248_122,Present_Value,Max_room air abs_humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'SttUp'HuRMax,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Max_room air abs_humidity,80,B10'Area3for2'A'Ahu4'DOAS'SttUp'HuRMax,Unassigned,0,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu4,DOAS,SttUp,,HuRMax
Project:GmsDevice_1_2098248_88,Present_Value,Max_room air abs_humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'SttUp'HuRMax,Building Automation,50,SensorRoomHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Max_room air abs_humidity,80,B10'Area3for2'A'Ahu3'DOAS'SttUp'HuRMax,Unassigned,0,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu3,DOAS,SttUp,,HuRMax
Project:GmsDevice_1_2098247_273,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity,80,B10'Area3for2'A'Ahu1'DOAS'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu1,DOAS,,,HuSu
Project:GmsDevice_1_2098247_291,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'FCU'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity,80,B10'Area3for2'A'Ahu1'FCU'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu1,FCU,,,HuSu
Project:GmsDevice_1_2098247_309,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity,80,B10'Area3for2'A'Ahu2'DOAS'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,DOAS,,,HuSu
Project:GmsDevice_1_2098247_320,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'FCU'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity,80,B10'Area3for2'A'Ahu2'FCU'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,FCU,,,HuSu
Project:GmsDevice_1_2098248_119,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Supply air humidity,80,B10'Area3for2'A'Ahu4'DOAS'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu4,DOAS,,,HuSu
Project:GmsDevice_1_2098248_130,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'FCU'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Supply air humidity,80,B10'Area3for2'A'Ahu4'FCU'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu4,FCU,,,HuSu
Project:GmsDevice_1_2098248_85,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'DOAS'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Supply air humidity,80,B10'Area3for2'A'Ahu3'DOAS'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu3,DOAS,,,HuSu
Project:GmsDevice_1_2098248_96,Present_Value,Supply air humidity,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu3'FCU'HuSu,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Supply air humidity,80,B10'Area3for2'A'Ahu3'FCU'HuSu,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu3,FCU,,,HuSu
Project:GmsDevice_1_2098247_274,Present_Value,Supply air humidity BR-D-RH-1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu1'DOAS'HuSu1,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity BR-D-RH-1,80,B10'Area3for2'A'Ahu1'DOAS'HuSu1,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu1,DOAS,,,HuSu1
Project:GmsDevice_1_2098247_310,Present_Value,Supply air humidity HRO1-D-RH-1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS21.B10'Area3for2'A'Ahu2'DOAS'HuSu1,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C1.Supply air humidity HRO1-D-RH-1,80,B10'Area3for2'A'Ahu2'DOAS'HuSu1,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu2,DOAS,,,HuSu1
Project:GmsDevice_1_2098248_120,Present_Value,Supply air humidity FO3-D-RH-1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS22.B10'Area3for2'A'Ahu4'DOAS'HuSu1,Building Automation,50,SensorAirHumidity,FALSE,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-HS-L3-01_C2.Supply air humidity FO3-D-RH-1,80,B10'Area3for2'A'Ahu4'DOAS'HuSu1,Air Handling,51,Humidity,6706,1,Sensor,6700,9,[],B10,Area3for2,A,Ahu4,DOAS,,,HuSu1
